,category,prompt,claim,label,explanation,urls,error,message
878,sports,In what competition did the Samoan rugby team reach the quarter finals in 2013?,The Samoan rugby team reached the quarter finals in the 2013 Rugby World Cup.,False,"The Samoan rugby team did not reach the quarterfinals in the 2013 Rugby World Cup. According to the sources provided, Samoa was eliminated in the group stage, finishing last in their pool with one win and two losses.","['https://en.wikipedia.org/wiki/Samoa_national_rugby_union_team', 'https://www.theguardian.com/sport/2013/nov/11/samoa-france-rugby-league-world-cup', 'https://en.wikipedia.org/wiki/Samoa_national_rugby_league_team']",,
879,sports,How many local Sunday football leagues does Southampton have?,"There are currently 4 local Sunday football leagues in Southampton, including the Southampton Sunday Football League, the Hampshire Sunday Football League, the Southern Sunday Football League, and the Premier Division of the Wessex League.",True,"According to the sources provided, there are currently 4 local Sunday football leagues in Southampton, including the Southampton Sunday Football League, the Hampshire Sunday Football League, the Southern Sunday Football League, and the Premier Division of the Wessex League. This information is supported by all three sources, and is therefore considered to be true.","['https://en.wikipedia.org/wiki/English_football_league_system', 'https://en.wikipedia.org/wiki/List_of_football_clubs_in_England', 'https://www.footballandyou.com/football-pyramid/']",,
880,sports,How many times has the University of Arizona men's basketball team won NCAA tournaments?,The University of Arizona men's basketball team has won zero NCAA tournaments.,False,"According to the sources provided, the University of Arizona men's basketball team has not won any NCAA tournaments. The Wikipedia page for the Arizona Wildcats men's basketball team states that the team has reached the NCAA Tournament six times, but did not advance past the Second Round. Additionally, the article from AzDesertSwarm.com mentions that the team has not made it to the NCAA Tournament this year (2023). Therefore, the claim of fact is false.","['https://en.wikipedia.org/wiki/Arizona_Wildcats_men%27s_basketball', 'https://en.wikipedia.org/wiki/List_of_Arizona_Wildcats_men%27s_basketball_seasons', 'https://www.azdesertswarm.com/basketball/2023/3/13/23636819/arizona-wildcats-mens-basketball-ncaa-tournament-guards-kerr-kriisa-courtney-ramey-kylan-boswell']",,
881,sports,"How is no contest related to a draw, if at all?","A 'no contest' or 'drawn game' in sports or competitions is when neither side wins or loses outright, such as when both teams score the same number of points or goals, resulting in a tie or draw.",True,"The claim is true based on the sources provided. According to Wikipedia (source 1), a tie or draw occurs when neither team scores more goals than the other, resulting in a draw. Similarly, Ell.SE (source 2) defines a draw as a match where neither team wins, and Cover.com (source 3) explains that a draw is when the two teams have an equal number of goals at the end of the game. All three sources confirm that a no contest or drawn game is when neither side wins or loses outright.","['https://en.wikipedia.org/wiki/Tie_(draw)', 'https://ell.stackexchange.com/questions/170387/draw-or-tie-in-sports', 'https://www.covers.com/soccer/how-to-bet-soccer-odds']",,
882,sports,What's Southampton's hockey club named?,"Southampton does not have a professional ice hockey club, as the sport is not traditionally popular in the United Kingdom, but the city does have a field hockey club called Southampton Hockey Club.",False,"According to the source provided (<https://en.wikipedia.org/wiki/Southampton>), there is no professional ice hockey team in Southampton, as the sport is not traditionally popular in the United Kingdom. However, the city does have a field hockey club called Southampton Hockey Club. Therefore, the claim of fact is false.","['https://www.southamptonhc.org/', 'https://en.wikipedia.org/wiki/Southampton', 'https://en.wikipedia.org/wiki/Relocation_of_sports_teams_in_the_United_Kingdom']",,
883,sports,In what month and year did Plymouth play host to the America's Cup World Series?,Plymouth hosted the America's Cup World Series in July 2018.,False,"According to the source from sail-world.com, the America's Cup World Series was held in Plymouth in July 2018. However, the source from en.wikipedia.org states that the event was cancelled due to lack of wind. Therefore, the claim is false.","['https://www.sail-world.com/-88516/', 'https://en.wikipedia.org/wiki/America%27s_Cup', 'https://www.yachtsandyachting.com/news/159550/Americas-Cup-World-Series-Plymouth-day-9']",,
884,sports,What is the name of the United States' first bowl stadium?,"The name of the United States' first bowl stadium is the Rose Bowl, located in Pasadena, California.",True,"According to the sources provided (https://www.rosebowlstadium.com/history, https://en.wikipedia.org/wiki/Rose_Bowl_(stadium), and https://www.discoverlosangeles.com/visit/rose-bowl-stadium-the-story-of-an-la-icon), the Rose Bowl in Pasadena, California was built in 1922 and is considered the first bowl stadium in the United States. It has hosted numerous high-profile events, including the Rose Bowl Game, the NFL Super Bowl, and the Olympic Games. Therefore, the claim of fact is supported by the","['https://www.rosebowlstadium.com/history', 'https://en.wikipedia.org/wiki/Rose_Bowl_(stadium)', 'https://www.discoverlosangeles.com/visit/rose-bowl-stadium-the-story-of-an-la-icon']",,
885,sports,When was Plymouth Albion R.F.C. founded?,"Plymouth Albion R.F.C. was founded in 1875, making it one of the oldest rugby clubs in England and Wales.",True,"Plymouth Albion R.F.C. was founded in 1875, according to both sources provided (<https://en.wikipedia.org/wiki/Plymouth_Albion_R.F.C.> and <https://plymouthalbion.com/our-history/>). This makes it one of the oldest rugby clubs in England and Wales, and the claim of fact is therefore supported by my notes.","['https://en.wikipedia.org/wiki/Plymouth_Albion_R.F.C.', 'https://plymouthalbion.com/our-history/', 'https://www.blackandblue1871.com/londons-oldest-rugby-clubs/']",,
886,sports,Which company owns the rights to National Hockey League broadcasts?,"The National Hockey League (NHL) broadcast rights are owned by a variety of television networks, including NBC, NBCSN, CNBC, and NHL Network in the United States, and by Rogers Media, Sportsnet, and CBC in Canada.",True,"According to the sources provided, specifically the Wikipedia page for ""National Hockey League on television"" and the NHL-Hockey wiki page for ""NHL on television,"" the NHL has a complex system of broadcast rights that involve multiple networks in both the US and Canada. In the US, NBC, NBCSN, CNBC, and NHL Network all have rights to broadcast NHL games, while in Canada, Rogers Media, Sportsnet, and CBC all have rights. These","['https://en.wikipedia.org/wiki/National_Hockey_League_on_television', 'https://en.wikipedia.org/wiki/NHL_on_NBC', 'https://nhl-hockey.fandom.com/wiki/NHL_on_television']",,
887,sports,Which team did the FC Ararat lose to in the European Cup?,FC Ararat did not participate in the European Cup.,True,"FC Ararat Yerevan did not participate in the European Cup because the club was founded in 1973, and the European Cup was discontinued in 1972. According to the source from Futbolgrad, ""Ararat Yerevan were Soviet champions in 1973, but they did not participate in the European Cup","['https://en.wikipedia.org/wiki/FC_Ararat_Yerevan', 'http://www.futbolgrad.com/ararat-yerevan-soviet-champions/', 'https://en.wikipedia.org/wiki/FC_Ararat-Armenia_in_European_football']",,
888,sports,How many NCAA division championships have the Washington University sports teams won?,"Washington University has won a total of 23 NCAA division championships in various sports, including 10 in men's sports and 13 in women's sports.",True,"According to the source provided (<https://washubears.com/sports/2022/6/6/athletics-department-championships.aspx>), Washington University has won a total of 23 NCAA division championships in various sports, including 10 in men's sports and 13 in women's sports. This claim is supported by the source and is therefore considered true.","['https://washubears.com/sports/2022/6/6/athletics-department-championships.aspx', 'https://en.wikipedia.org/wiki/List_of_NCAA_schools_with_the_most_Division_I_national_championships', 'https://www.ncaa.com/news/ncaa/article/2023-10-13/dii-50-50-memorable-ncaa-dii-championships']",,
889,sports,What stadium host the ACC championship game and the Belk Bowl each year?,"The ACC Championship game is held at Bank of America Stadium in Charlotte, North Carolina, while the Belk Bowl is hosted at Jerry Richardson Stadium in Charlotte, North Carolina.",True,"According to the source provided, the 2022 ACC Championship Game was held at Bank of America Stadium in Charlotte, North Carolina, which confirms that the claim of fact is true for the current year 2023.","['https://en.wikipedia.org/wiki/2022_ACC_Championship_Game', 'https://en.wikipedia.org/wiki/Bank_of_America_Stadium', 'https://www.panthers.com/news/bowl-game-gets-new-sponsor-3142865']",,
890,sports,Which marina in Southampton hosted the yacht race from 1977 too 2001?,"The marina in Southampton that hosted the yacht race from 1977 to 2001 was the Southampton Marina, which is located on the River Hamble and has been a popular destination for sailors and yacht enthusiasts for many years.",False,"According to the source provided at <https://en.wikipedia.org/wiki/History_of_the_Port_of_Southampton>, the Southampton Marina did not host the yacht race from 1977 to 2001. Instead, the race was held at the Mercury Yacht Harbour, which is also located in Southampton but on the other side of the river. The Southampton Marina is not mentioned as a venue for the race during this","['https://www.mdlmarinas.co.uk/marinas/mdl-port-hamble-marina/', 'https://www.mdlmarinas.co.uk/marinas/mdl-mercury-yacht-harbour/', 'https://en.wikipedia.org/wiki/History_of_the_Port_of_Southampton']",,
