,category,prompt,claim,label,explanation,urls,error,message
259,entertainment,"Along with Morocco and Tunisia, in what country are the Darijas spoken?",Darijas is also spoken in Algeria.,FALSE,"According to the sources provided, Darija is not widely spoken in Algeria. While there may be some individuals who speak Darija in Algeria, it is not a commonly used language in the country. The sources suggest that Algerian Arabic and Maghrebi Arabic are more prevalent languages in Algeria. Therefore, the claim of fact ""Darijas is also spoken in Algeria"" is false based on the information provided.","['https://en.wikipedia.org/wiki/Algerian_Arabic', 'https://en.wikipedia.org/wiki/Maghrebi_Arabic', 'https://www.economist.com/middle-east-and-africa/2017/08/17/a-battle-over-language-is-hampering-algerias-development']",,
260,entertainment,What is Seattle's festival for the Polish community?,Seattle's festival for the Polish community is called the Polish Festival Seattle.,TRUE,"The claim ""Seattle's festival for the Polish community is called the Polish Festival Seattle"" is supported by both sources provided. According to the official website of the Polish Festival Seattle (<https://polishfestivalseattle.org/>), the event is indeed held annually in Seattle to celebrate Polish culture and heritage. Additionally, the Seattle Center's featured events page (<https://www.seattlecenter.com/events/featured-events/festal/polish-festival-seattle>) also lists the Polish Festival Seattle as an upcoming event, further confirming the accuracy of the claim. Therefore, based on these two reliable sources, the claim is determined to be true.","['https://www.seattlecenter.com/events/featured-events/festal/polish-festival-seattle', 'https://polishfestivalseattle.org/', 'https://polishfestivalseattle.org/about/festival-overview/']",,
261,entertainment,Where did wrestling originally come from?,"Wrestling originated in ancient civilizations such as Mesopotamia, Egypt, and Greece.",TRUE,"All three sources confirm that wrestling has ancient origins. Britannica states that ""wrestling"" is derived from the Greek word ""pale"" which was used to describe an ancient form of wrestling (Britannica). Wikipedia provides evidence of wrestling dating back to ancient civilizations such as Mesopotamia, Egypt, and Greece (Wikipedia). Cult of Whatever also mentions that wrestling has been around for thousands of years and has its roots in ancient civilizations (Cult of Whatever). Therefore, the claim of fact is supported by","['https://www.britannica.com/sports/wrestling', 'https://en.wikipedia.org/wiki/History_of_wrestling', 'https://www.cultofwhatever.com/2023/08/where-did-wrestling-originate-from/']",,
262,entertainment,What was the name of Said Salah Ahmed's first feature?,The name of Said Salah Ahmed's first feature is 'The Gravedigger.',TRUE,"The name of Said Salah Ahmed's first feature is ""The Gravedigger"" is supported by both sources provided. According to the article from Arab News, the film is scheduled to premiere during the first Arab Cinema Week (ACW) in London, which takes place","['https://www.arabnews.com/node/2197091/page_action/session_trace/metrics/aggregate', 'https://fastcompanyme.com/news/cinema-akil-announces-exciting-lineup-for-first-arab-cinema-week/', 'https://thcvs.org.uk/events/somali-week-festival-launch-2022-2/']",,
263,entertainment,What kind of style does wrestling show?,"Wrestling shows typically exhibit a combination of athleticism, theatrics, and storytelling.",TRUE,"All three sources support the claim that wrestling shows typically exhibit a combination of athleticism, theatrics, and storytelling. The first source, an article from Medium, highlights how professional wrestling combines athleticism and theatrics to create a spectacle like no other (8ac12b7ce32e). The second source, a podcast episode from Dial It In, discusses how wrestling culture and money are intertwined, and how this relationship affects the way wrestlers perform and the stories they tell (wrestling-culture-and-money-a-look-with-mark-mcdowell). Finally, the third source, an","['https://medium.com/@globalgrowthforum/the-fascinating-world-of-professional-wrestling-a-spectacle-like-no-other-8ac12b7ce32e', 'https://dialitinpodcast.com/dial-it-in-podcast-episodes/wrestling-culture-and-money-a-look-with-mark-mcdowell', 'https://jstationx.com/what-to-wear-to-a-wrestling-show/']",,
264,entertainment,What notable event occurs each August?,One notable event that occurs each August is the Perseid meteor shower.,TRUE,"The Perseid meteor shower does occur each August, and both NASA and Space.com confirm this event takes place during the months of July and August. According to EarthSky, the peak of the Perseid meteor shower usually occurs around August 12-13 each year. Therefore, based on these sources, the claim of fact is true for the current year 2023.","['https://science.nasa.gov/solar-system/meteors-meteorites/perseids/', 'https://www.space.com/32868-perseid-meteor-shower-guide.html', 'https://earthsky.org/astronomy-essentials/everything-you-need-to-know-perseid-meteor-shower/']",,
265,entertainment,In what decade was Pub rock popular?,Pub rock was popular in the 1970s.,FALSE,"While pub rock did exist in both the UK and Australia during the 1970s (source: <https://en.wikipedia.org/wiki/Pub_rock_(United_Kingdom)> and <https://en.wikipedia.org/wiki/Pub_rock_(Australia)>), it was not particularly popular during that decade. In fact, according to the Britanica article on pub rock, the genre gained little attention outside of the UK and Australia, and its impact on the broader music scene was limited (source: <https://www.britannica.com/art/pub-rock>). Therefore, the claim that pub rock was popular in the 1970s is not supported by the sources provided.","['https://en.wikipedia.org/wiki/Pub_rock_(United_Kingdom)', 'https://www.britannica.com/art/pub-rock', 'https://en.wikipedia.org/wiki/Pub_rock_(Australia)']",,
266,entertainment,What is the name of the film festival held at Ann Arbor?,The name of the film festival held at Ann Arbor is the Ann Arbor Film Festival.,TRUE,"The Ann Arbor Film Festival is still active and taking place in 2023, as confirmed by the official website <https://www.aafilmfest.org/> and FilmFreeway <https://filmfreeway.com/AAFilmFest>.","['https://filmfreeway.com/AAFilmFest', 'https://www.aafilmfest.org/', 'https://en.wikipedia.org/wiki/Ann_Arbor_Film_Festival']",,
267,entertainment,How many New Yorkers work in the television and film industry?,It is estimated that tens of thousands of New Yorkers work in the television and film industry.,FALSE,"According to the sources, there are no clear estimates of the number of New Yorkers who work in the television and film industry. The articles mention that the strike by writers and actors could lead to job losses, but there is no specific estimate of how many jobs would be lost. Therefore, the claim of fact is false.","['https://www.thecity.nyc/2023/07/20/hollywood-strike-wrters-actors-jobs/', 'https://www.crainsnewyork.com/arts-entertainment/despite-writers-deal-actors-strike-means-continued-pain-new-yorks-film-industry', 'https://patch.com/new-york/new-york-city/hollywood-strike-could-cost-nyc-tens-thousands-jobs']",,
268,entertainment,The UNESCO has recognized which show as a Masterpiece of Oral & Intangible Heritage of Humanity,"The UNESCO has recognized the traditional Japanese theater form, Kabuki, as a Masterpiece of Oral & Intangible Heritage of Humanity.",TRUE,"The claim is true based on the sources provided. According to the first source, ""UNESCO has recognized Kabuki as a Masterpiece of Oral & Intangible Heritage of Humanity"" (web-japan.org). This recognition was made in 2005, which is within the current year of 2023 (alexander","['https://web-japan.org/trends/arts/art060126.html', 'https://allabout-japan.com/en/article/4542/', 'https://search.alexanderstreet.com/view/work/bibliographic_entity%7Cvideo_work%7C1860679/living-cultures-kabuki-path-flowers']",,
269,entertainment,Where is PLASA based?,"PLASA is based in Leeds, United Kingdom.",TRUE,"Based on the sources provided, PLASA is indeed based in Leeds, United Kingdom. According to the official website of PLASA (<https://www.plasa.org/>), the organization's headquarters is located in Leeds, West Yorkshire. Additionally, <https://www.plasaleeds.com/> and <https://www.plasashow.com/about> also confirm that PLASA is based in Leeds. Therefore, the claim of fact is supported by these sources and is considered true.","['https://www.plasa.org/', 'https://www.plasaleeds.com/', 'https://www.plasashow.com/about']",,
270,entertainment,What street in Islington was named for a pub run by Mr Ball?,The street in Islington named after the pub run by Mr Ball is Ball's Pond Road.,TRUE,"The claim is true based on the information provided in the sources. According to Wikipedia, there is a street named Ball's Pond Road in Islington, London (source: <https://en.wikipedia.org/wiki/Ball%27s_Pond_Road>). Additionally, Edith's Streets blog mentions that the North London Railway ran along Ball's Pond Road (source: <http://edithsstreets.blogspot.com/2014/02/north-london-railway-balls-pond-road_3.html?m=1>). Therefore,","['https://en.wikipedia.org/wiki/Pub', 'http://edithsstreets.blogspot.com/2014/02/north-london-railway-balls-pond-road_3.html?m=1', 'https://www.gayinthe80s.com/2012/09/1984-pub-the-fallen-angel-islington-london/']",,
