,category,prompt,claim,label,explanation,urls,error,message
263,entertainment,What kind of style does wrestling show?,"Wrestling shows a style that is a mix of athleticism, theatrical performance, and storytelling.",True,"All three sources support the claim of fact. The first source, Pedro Alberto Trujillo's article, states that professional wrestling requires a combination of athleticism, acting, and storytelling (Source 1). The second source, Top End Sports, lists wrestling as an athletic sport that also involves theatrics and storytelling (Source 2). Finally, the third source, an article from Tampa Bay, argues that pro wrestling is the most universal art form because it combines elements of sports, theater, and music (Source 3). Therefore, all three sources agree that wrestling involves a mix of athleticism, theatrical","['https://www.greenfieldhs.org/apps/pages/ProWrestlersAreAthletes_PedroAlbertoTrujillo', 'https://www.topendsports.com/sport/list/wrestling-professional.htm', 'https://www.tampabay.com/sports/pro-wrestling/2020/04/01/why-pro-wrestling-is-the-most-universal-artform-we-have/']",,
264,entertainment,What notable event occurs each August?,One notable event that occurs each August is the celebration of International Youth Day.,True,"The source from the United Nations (https://www.un.org/en/observances/youth-day/) confirms that International Youth Day is celebrated annually on August 12th. This event has been observed by the UN since 2000, and it is still ongoing in the current year 2023. Therefore, the claim of fact is true.","['https://www.un.org/en/observances/youth-day/background', 'https://www.un.org/en/observances/youth-day', 'https://www.compassion.com/world-days/international-youth-day.htm']",,
265,entertainment,In what decade was Pub rock popular?,Pub rock was popular in the 1970s.,False,"While pub rock did exist in both the UK and Australia during the 1970s (source: <https://en.wikipedia.org/wiki/Pub_rock_(United_Kingdom)> and <https://en.wikipedia.org/wiki/Pub_rock>(Australia)), it was not particularly popular during that decade. According to the sources provided, pub rock emerged in the late 1960s and continued into the early 1980s, but its peak popularity was in the mid-to-late 1970s (source: <https://www.britannica.com/art/pub-rock>). However, there is no evidence to suggest that pub rock was widely known or enjoyed by the general public during the 1970s. Therefore, the claim ""Pub rock was popular in the 1970s"" is false.","['https://en.wikipedia.org/wiki/Pub_rock_(United_Kingdom)', 'https://www.britannica.com/art/pub-rock', 'https://en.wikipedia.org/wiki/Pub_rock_(Australia)']",,
266,entertainment,What is the name of the film festival held at Ann Arbor?,The name of the film festival held at Ann Arbor is the Ann Arbor Film Festival.,True,"The Ann Arbor Film Festival is still active and taking place in 2023, as confirmed by the official website <https://www.aafilmfest.org/> and FilmFreeway <https://filmfreeway.com/AAFilmFest>.","['https://filmfreeway.com/AAFilmFest', 'https://www.aafilmfest.org/', 'https://en.wikipedia.org/wiki/Ann_Arbor_Film_Festival']",,
267,entertainment,How many New Yorkers work in the television and film industry?,"I'm sorry, I don't have the exact current number of New Yorkers who work in the television and film industry.",,,,False,
268,entertainment,The UNESCO has recognized which show as a Masterpiece of Oral & Intangible Heritage of Humanity,UNESCO has recognized the Wayang Puppet Theatre from Indonesia as a Masterpiece of Oral and Intangible Heritage of Humanity.,True,"The claim is supported by the sources provided. According to the first source, ""Wayang puppet theatre has been recognized by UNESCO as a Masterpiece of Oral","['https://artsandculture.google.com/story/a-look-into-the-history-of-wayang-unit-pengelola-museum-seni/uQVR4Q3PeCJe0w?hl=en', 'https://ich.unesco.org/en/RL/wayang-puppet-theatre-00063', 'https://ich.unesco.org/doc/src/00550-EN.doc']",,
269,entertainment,Where is PLASA based?,"PLASA is based in Eastbourne, East Sussex, England.",True,"Based on the sources provided, PLASA is indeed based in Eastbourne, East Sussex, England. According to the company's website (<https://www.plasa.org/contact/>), their headquarters are located in Eastbourne, and Cylex UK also lists PLASA Media Ltd. as being located in Eastbourne (<https://eastbourne.cylex-uk.co.uk/company/plasa-media-ltd-17281070.html>). Therefore, the claim of fact is supported by these sources and is considered true.","['https://eastbourne.cylex-uk.co.uk/company/plasa-media-ltd-17281070.html', 'https://www.plasa.org/contact/', 'https://www.kftv.com/country/uk/profile/plasa']",,
270,entertainment,What street in Islington was named for a pub run by Mr Ball?,The street in Islington that was named for a pub run by Mr Ball is Balls Pond Road.,True,The claim is true based on the information provided in the sources. According to Wikipedia (https://,"['https://en.wikipedia.org/wiki/Pub', 'http://edithsstreets.blogspot.com/2014/02/north-london-railway-balls-pond-road_3.html?m=1', 'http://re-photo.co.uk/?p=13160']",,
271,entertainment,What did comics have in the United States because of cultural roots?,Comics in the United States had a significant impact and popularity due to their cultural roots.,True,"The claim is supported by the sources. According to the first source, comic strips have been an integral part of American culture since the late 19th century (Coloradoan, 2023). The second source highlights how comics and graphic novels have influenced children's literature throughout history (Information Matters, 2023). Additionally, the third source provides a comprehensive overview of the history of American comics, including their origins and evolution (Wikipedia, 2023). All three sources collectively demonstrate that comics have indeed had a significant impact and popularity in the United States due to their cultural roots.","['https://www.coloradoan.com/story/news/2023/09/24/comic-strips-history-and-impact-on-american-culture-still-relevant/70843528007/', 'https://informationmatters.org/2023/08/comics-and-graphic-novels-impact-on-children-through-history/', 'https://en.wikipedia.org/wiki/History_of_American_comics']",,
272,entertainment,When are Seafair events held in Seattle?,"Seafair events in Seattle are typically held during the summer, from July to August.",True,"According to the Seafair website (<https://www.seafair.org/>), the festival takes place over several weeks during the summer months, specifically from July to August. This aligns with the information provided on Wikipedia (<https://en.wikipedia.org/wiki/Seafair>) which states that Seafair is an annual festival held in Seattle, Washington during the summer months. Therefore, the claim of fact is supported by both sources and is considered true for the current year 2023.","['https://www.seafair.org/sfw', 'https://en.wikipedia.org/wiki/Seafair', 'https://www.seafair.org/']",,
273,entertainment,Who wrote Night on Bald Mountain?,Night on Bald Mountain was written by Modest Mussorgsky.,True,"The claim ""Night on Bald Mountain was written by Modest Mussorgsky"" is supported by all three sources provided. According to the Wikipedia article (https://en.wikipedia.org/wiki/Night_on_Bald_Mountain), the piece was indeed composed by Mussorgsky in 1867. Additionally, the Britannica article (https://www.britannica.com/topic/Night-on-Bald-Mountain-by-Mussorgsky) and the Charlotte Symphony Education Guide (https://www.charlottesymphony.org/educationguide/mussorgsky-i-night-on-bald-mountain/) also confirm that Mussorgsky wrote the piece. Therefore, based on these reliable sources, the claim is considered true.","['https://en.wikipedia.org/wiki/Night_on_Bald_Mountain', 'https://www.britannica.com/topic/Night-on-Bald-Mountain-by-Mussorgsky', 'https://www.charlottesymphony.org/educationguide/mussorgsky-i-night-on-bald-mountain/']",,
274,entertainment,What is the country music festival in Detroit called?,The country music festival in Detroit is called the Downtown Hoedown.,True,"The claim ""The country music festival in Detroit is called the Downtown Hoedown"" is supported by all three sources provided. According to the first source, Festival Nexus, the event is indeed called the Downtown Hoedown (<https://festivalnexus.com/99-5-wycd-downtown-hoedown/>). The second source, Detroit Historical Society, also confirms this name for the festival (<https://detroithistorical.org/learn/encyclopedia-of-detroit/detroit-downtown-hoedown>). Finally, the third source, 313 Presents, lists the event under the name ""Downtown Hoedown"" as well (<https://www.313presents.com/events/detail/995-wycd-hoedown>). Therefore, based on these sources, the claim of fact is true.","['https://festivalnexus.com/99-5-wycd-downtown-hoedown/', 'https://detroithistorical.org/learn/encyclopedia-of-detroit/detroit-downtown-hoedown', 'https://www.313presents.com/events/detail/995-wycd-hoedown']",,
275,entertainment,Which former Miss America graduated from BYU?,Sharlene Wells Hawkes is the former Miss America who graduated from BYU.,True,"Sharlene Wells Hawkes is listed as a graduate of Brigham Young University (BYU) in her bio on the Miss America website, and her Wikipedia page also confirms this. Additionally, the Utah Women's Walk website lists her as a honoree and mentions her attendance at BYU. Therefore, based on these sources, it appears that the claim of fact is true.","['https://utahwomenswalk.org/Honorees/sharlene-wells-hawkes/', 'https://en.wikipedia.org/wiki/Sharlene_Wells_Hawkes', 'https://www.missamerica.org/sharlene-wells-hawkes/']",,
